params/n_steps,params/n_epochs,params/use_sde,params/verbose,time/time_elapsed,params/max_grad_norm,params/gamma,params/rollout_buffer_class,time/total_timesteps,params/learning_rate,params/clip_range,params/rollout_buffer_kwargs,time/iterations,rollout/ep_len_mean,time/fps,params/_init_setup_model,params/vf_coef,params/normalize_advantage,params/sde_sample_freq,params/device,params/policy_kwargs,params/seed,params/ent_coef,params/policy,mean_reward,params/stats_window_size,params/batch_size,params/gae_lambda,rollout/ep_rew_mean,params/clip_range_vf,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,17051,,,,236250,,,,315,15.05,13,,,,,,,,,,1.4861178,,,,1.4185538599999998,,0.06651872396469116,9.41125e-05,0.10408309449752172,0.012393045,-0.024743811597550902,0.2,-0.02014666423201561,0.14382222204779585,-0.9346545894940694,9420,,
,,,,17099,,,,237000,,,,316,15.0,13,,,,,,,,,,1.3100989,,,,1.3572046500000001,,0.06608247756958008,9.409375e-05,0.08344850714008013,0.011401247,-0.03182626590490755,0.2,-0.04419299215078354,0.14208888815095028,-0.9310112039248148,9450,,
,,,,17147,,,,237750,,,,317,15.0,13,,,,,,,,,,1.3837266,,,,1.33206435,,-0.020537137985229492,9.4075e-05,0.13650091663002967,0.01639699,-0.030846310410814166,0.2,-0.019633974879980087,0.14591111186891795,-0.9458480139573415,9480,,
,,,,17196,,,,238500,,,,318,15.0,13,,,,,,,,,,1.3531406,,,,1.4004459699999998,,-0.08607983589172363,9.405625e-05,0.14249020914236704,0.011626084,-0.02839558577520975,0.2,-0.010935455560684204,0.1271111097186804,-0.9362763047218323,9510,,
,,,,17245,,,,239250,,,,319,15.0,13,,,,,,,,,,1.4142729,,,,1.37422027,,0.07377785444259644,9.40375e-05,0.062330652649203934,0.012690524,-0.026955992222815337,0.2,-0.04967942833900452,0.09857777825867137,-0.9772830406824747,9540,,
,,,,,,,,240000,,,,,,,,,,,,,,,,1.3130751,,,,,,-0.013989567756652832,9.401875e-05,0.19203878392775853,0.012741838,-0.029748164791986297,0.2,0.013049028813838959,0.1106222222171103,-0.9527692854404449,9570,15.0,1.6178517818450928
,,,,17298,,,,240000,,,,320,15.0,13,,,,,,,,,,,,,,1.3001974500000002,,,,,,,,,,,,,
,,,,17346,,,,240750,,,,321,15.05,13,,,,,,,,,,1.3030667,,,,1.3697093100000002,,0.030441105365753174,9.400000000000001e-05,0.17839267899592717,0.015131655,-0.028897087507208614,0.2,0.01093234121799469,0.12675555528451998,-0.9568785727024078,9600,,
,,,,17394,,,,241500,,,,322,15.05,13,,,,,,,,,,1.3941993,,,,1.4053449500000006,,0.042193710803985596,9.398125000000001e-05,0.1158977063993613,0.01517118,-0.026717403403276427,0.2,-0.01704934611916542,0.12142222293186933,-0.9379841844240825,9630,,
,,,,17442,,,,242250,,,,323,15.0,13,,,,,,,,,,1.4737046,,,,1.3778290299999998,,0.00037217140197753906,9.39625e-05,0.12580933446685474,0.010583451,-0.027000395696630916,0.2,-0.012313079088926315,0.07928888893996676,-0.9479693671067556,9660,,
,,,,17490,,,,243000,,,,324,15.0,13,,,,,,,,,,1.3453466,,,,1.39609874,,0.04281872510910034,9.394375e-05,0.09104598388075828,0.009644554,-0.028597567028076285,0.2,-0.03577684983611107,0.10457777741054694,-0.9165335496266683,9690,,
,,,,17540,,,,243750,,,,325,15.0,13,,,,,,,,,,1.3029802,,,,1.3597450199999996,,0.04272329807281494,9.3925e-05,0.07408361087242762,0.0087535195,-0.02203190247971148,0.2,-0.03372440114617348,0.09511111079870413,-0.9249680658181508,9720,,
,,,,17588,,,,244500,,,,326,15.0,13,,,,,,,,,,1.3654844,,,,1.32782435,,-0.0062857866287231445,9.390625000000001e-05,0.22586779544750848,0.014048371,-0.029270228565349762,0.2,0.03136087954044342,0.1460000017657876,-0.9362340311209361,9750,,
,,,,,,,,245000,,,,,,,,,,,,,,,,1.355185,,,,,,0.04228830337524414,9.38875e-05,0.16319740613301595,0.00926675,-0.029030986867513892,0.2,0.0022002458572387695,0.13395555630947154,-0.9301726559797923,9780,15.0,1.627862811088562
,,,,17641,,,,245250,,,,327,15.05,13,,,,,,,,,,,,,,1.2575611,,,,,,,,,,,,,
,,,,17689,,,,246000,,,,328,15.05,13,,,,,,,,,,1.1578532,,,,1.22107353,,-0.03161954879760742,9.386875e-05,0.24227290451526642,0.010739744,-0.024218252419390632,0.2,0.042997293174266815,0.1352888891628633,-0.938162378470103,9810,,
,,,,17736,,,,246750,,,,329,15.0,13,,,,,,,,,,1.3856031,,,,1.3074810200000002,,-0.0264129638671875,9.385e-05,0.22088507413864136,0.010630413,-0.028727484693812855,0.2,0.025652185082435608,0.11782222199253738,-0.9637248516082764,9840,,
,,,,17784,,,,247500,,,,330,15.0,13,,,,,,,,,,1.2309247,,,,1.2896736899999999,,0.06727218627929688,9.383125000000001e-05,0.1665085330605507,0.009177083,-0.025412374057289622,0.2,0.005001969635486603,0.10413333295534054,-0.9368693729241689,9870,,
,,,,17832,,,,248250,,,,331,15.0,13,,,,,,,,,,1.3490895,,,,1.3414217499999999,,0.09847724437713623,9.381250000000001e-05,0.23165469268957775,0.012110671,-0.030312618390781188,0.2,0.02172727882862091,0.13648888915777208,-0.9450234512488047,9900,,
,,,,17879,,,,249000,,,,332,15.0,13,,,,,,,,,,1.3200645,,,,1.33799993,,-0.07551872730255127,9.379375e-05,0.15189037919044496,0.011932355,-0.027641967483423655,0.2,-0.003682948648929596,0.1463999998755753,-0.9459283709526062,9930,,
,,,,17926,,,,249750,,,,333,15.0,13,,,,,,,,,,1.2610132,,,,1.2498314199999998,,0.06795233488082886,9.3775e-05,0.19209271321694057,0.015180631,-0.029267309693836913,0.2,0.006701581180095673,0.1627555533933143,-0.9815617521603902,9960,,
,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,-0.1133495569229126,9.375625e-05,0.23835874497890472,0.011411626,-0.0258193590283911,0.2,0.03386081010103226,0.10524444459006191,-0.9727081080277761,9990,15.0,1.620806097984314
,,,,17979,,,,250500,,,,334,15.05,13,,,,,,,,,,1.2518651,,,,1.3073301800000001,,,,,,,,,,,,,
,,,,18028,,,,251250,,,,335,15.05,13,,,,,,,,,,1.4176509,,,,1.39712351,,-0.04274141788482666,9.373750000000001e-05,0.17609003732601802,0.010775555,-0.025475518367522286,0.2,0.012997768819332123,0.09724444379874815,-0.9639806667963664,10020,,
,,,,18076,,,,252000,,,,336,15.0,13,,,,,,,,,,1.41633,,,,1.33905293,,0.06800472736358643,9.371875e-05,0.07306431954105695,0.010574619,-0.027082325410056434,0.2,-0.040788665413856506,0.12244444483270248,-0.9537927488485972,10050,,
,,,,18126,,,,252750,,,,337,15.0,13,,,,,,,,,,1.137197,,,,1.2203237100000002,,0.009734034538269043,9.37e-05,0.22691394885381064,0.013825658,-0.03023479065189345,0.2,0.02408789098262787,0.1336888893817862,-0.9765478571256002,10080,,
,,,,18174,,,,253500,,,,338,15.0,13,,,,,,,,,,1.3046194,,,,1.2932524000000003,,-0.0065337419509887695,9.368125e-05,0.231024898091952,0.0110942405,-0.03145232807933868,0.2,0.021334826946258545,0.11915555509428183,-0.9707283476988474,10110,,
,,,,18222,,,,254250,,,,339,15.0,13,,,,,,,,,,1.3657795,,,,1.4026598300000004,,0.04877066612243652,9.36625e-05,0.19494618326425553,0.023543516,-0.029367041583209196,0.2,0.017373517155647278,0.17520000220586857,-0.9203323702017466,10140,,
,,,,,,,,255000,,,,,,,,,,,,,,,,1.4184577,,,,,,-0.10974562168121338,9.364375000000001e-05,0.08187064304947853,0.013201355,-0.031526253848854026,0.2,-0.042964156717061996,0.12222222307076057,-0.9459134499231975,10170,15.0,1.6237448930740357
,,,,18275,,,,255000,,,,340,15.0,13,,,,,,,,,,,,,,1.41395567,,,,,,,,,,,,,
,,,,18323,,,,255750,,,,341,15.05,13,,,,,,,,,,1.4684073,,,,1.39998759,,0.03740912675857544,9.362500000000001e-05,0.11502919619282087,0.01409476,-0.03068214020731137,0.2,-0.022932909429073334,0.17008888966714342,-0.9262829979260763,10200,,
,,,,18371,,,,256500,,,,342,15.05,13,,,,,,,,,,1.3435783,,,,1.4055188199999997,,0.006275832653045654,9.360625000000002e-05,0.16011467824379602,0.010444638,-0.024852092275768515,0.2,0.0034775063395500183,0.15204444450015822,-0.9121371150016785,10230,,
,,,,18419,,,,257250,,,,343,15.0,13,,,,,,,,,,1.4904246,,,,1.3975172000000002,,-0.0328974723815918,9.35875e-05,0.07508662194013596,0.015133468,-0.026726366546998417,0.2,-0.03972102701663971,0.14919999834770958,-0.8902742723623912,10260,,
,,,,18469,,,,258000,,,,344,15.0,13,,,,,,,,,,1.3462393,,,,1.39894422,,0.03732699155807495,9.356875000000001e-05,0.16497971564531327,0.017270409,-0.02523208304905952,0.2,0.004019707441329956,0.10800000016267101,-0.9153821349143982,10290,,
,,,,18519,,,,258750,,,,345,15.0,13,,,,,,,,,,1.3458743,,,,1.37321246,,-0.15944421291351318,9.355e-05,0.07833372751871745,0.014854863,-0.027713113044999106,0.2,-0.042330291122198105,0.11933333287015557,-0.9322344203790028,10320,,
,,,,18567,,,,259500,,,,346,15.0,13,,,,,,,,,,1.4207618,,,,1.3158006300000002,,0.025469839572906494,9.353125e-05,0.21913282771905263,0.011644601,-0.028472364574484522,0.2,0.03228598088026047,0.14662222110976775,-0.8949060042699178,10350,,
,,,,,,,,260000,,,,,,,,,,,,,,,,1.2421738,,,,,,-0.0083770751953125,9.35125e-05,0.2251998707652092,0.019861704,-0.03261426440889223,0.2,0.027874194085597992,0.14964444460347295,-0.95725972255071,10380,15.0,1.624800729751587
,,,,18621,,,,260250,,,,347,15.05,13,,,,,,,,,,,,,,1.3563106299999999,,,,,,,,,,,,,
,,,,18670,,,,261000,,,,348,15.05,13,,,,,,,,,,1.4266473,,,,1.4326424599999998,,0.01841658353805542,9.349375e-05,0.12454059223333995,0.013346398,-0.030575034754847494,0.2,-0.02042727917432785,0.13502222181608278,-0.9535272260506947,10410,,
,,,,18718,,,,261750,,,,349,15.0,13,,,,,,,,,,1.4600278,,,,1.3701131700000002,,0.07878082990646362,9.347500000000001e-05,0.0551447859654824,0.012880333,-0.028775731123285374,0.2,-0.04862257093191147,0.16048888886192192,-0.9360577027002971,10440,,
,,,,18767,,,,262500,,,,350,15.0,13,,,,,,,,,,1.1882985,,,,1.27720199,,-0.0021208524703979492,9.345625000000001e-05,0.3114304463068644,0.009987807,-0.02928648549548042,0.2,0.06658359616994858,0.11871111093399425,-0.9871078451474508,10470,,
,,,,18816,,,,263250,,,,351,15.0,13,,,,,,,,,,1.3235606,,,,1.34984282,,0.01942211389541626,9.343750000000001e-05,0.18102325548728307,0.009242179,-0.028661633976611003,0.2,0.008190728724002838,0.10408888955911001,-0.9335183362166087,10500,,
,,,,18864,,,,264000,,,,352,15.0,13,,,,,,,,,,1.4181485,,,,1.3333321600000003,,0.02215343713760376,9.341875e-05,0.12231959154208501,0.011123333,-0.027079881437195277,0.2,-0.015842005610466003,0.12720000008121132,-0.9215736548105876,10530,,
,,,,18915,,,,264750,,,,353,15.0,13,,,,,,,,,,1.3427793,,,,1.3390546,,-0.057537078857421875,9.340000000000001e-05,0.23365397254625955,0.012196343,-0.030748618815632334,0.2,0.031813979148864746,0.125066666242977,-0.9539011319478353,10560,,
,,,,,,,,265000,,,,,,,,,,,,,,,,,,,,,,0.06569159030914307,9.338125e-05,0.15026903301477432,0.013502181,-0.030636462885079277,0.2,-0.011703528463840485,0.13826666673024496,-0.9480988224347432,10590,15.0,1.6259239673614503
,,,,18969,,,,265500,,,,354,15.05,13,,,,,,,,,,1.3322564,,,,1.3632321200000002,,,,,,,,,,,,,
,,,,19017,,,,266250,,,,355,15.05,13,,,,,,,,,,1.3721596,,,,1.3827806399999998,,0.053601980209350586,9.33625e-05,0.16336908787488938,0.013778137,-0.028741136809852404,0.2,-0.0017848536372184753,0.15355555502076942,-0.9404583831628164,10620,,
,,,,19066,,,,267000,,,,356,15.0,14,,,,,,,,,,1.4254205,,,,1.4137850500000002,,0.061340153217315674,9.334375e-05,0.06878593762715658,0.012506858,-0.030755340857369202,0.2,-0.047805409878492355,0.13719999839086086,-0.9601860105991363,10650,,
,,,,19114,,,,267750,,,,357,15.0,14,,,,,,,,,,1.3627571,,,,1.38454254,,0.035996198654174805,9.3325e-05,0.08585313111543655,0.012340984,-0.031031863812915953,0.2,-0.04111502319574356,0.1625333341381823,-0.9695078710714976,10680,,
,,,,19163,,,,268500,,,,358,15.0,14,,,,,,,,,,1.4682559,,,,1.4111504199999998,,0.05072075128555298,9.330625000000001e-05,0.08264117365082105,0.013796284,-0.03117205458573169,0.2,-0.04395543411374092,0.1408000006650885,-0.9177513837814331,10710,,
,,,,19212,,,,269250,,,,359,15.0,14,,,,,,,,,,1.4350238,,,,1.4505388099999998,,0.08012658357620239,9.328750000000001e-05,0.09965779259800911,0.013977965,-0.02939764105129159,0.2,-0.02925221249461174,0.1796444445538024,-0.9111940761407217,10740,,
,,,,,,,,270000,,,,,,,,,,,,,,,,1.4457928,,,,,,0.1429486870765686,9.326875000000001e-05,0.057811189442873,0.01342267,-0.02973508482786517,0.2,-0.05280112475156784,0.12164444463948408,-0.9437192857265473,10770,15.0,1.621174144744873
,,,,19264,,,,270000,,,,360,15.0,14,,,,,,,,,,,,,,1.4403175599999998,,,,,,,,,,,,,
,,,,19313,,,,270750,,,,361,15.05,14,,,,,,,,,,1.3955541,,,,1.4328642100000002,,0.020032405853271484,9.325e-05,0.11453005572160085,0.010373153,-0.028342458315028084,0.2,-0.021449211984872818,0.1380888869209836,-0.9495304524898529,10800,,
,,,,19360,,,,271500,,,,362,15.05,14,,,,,,,,,,1.4491282,,,,1.4283251000000001,,-0.03285062313079834,9.323125e-05,0.07018656755487124,0.016305456,-0.029966415328780787,0.2,-0.046140220016241074,0.15951111105581126,-0.9593932628631592,10830,,
,,,,19408,,,,272250,,,,363,15.0,14,,,,,,,,,,1.3229398,,,,1.3323454,,-0.03888297080993652,9.32125e-05,0.07982335438330969,0.012433588,-0.029489406859429756,0.2,-0.04556320607662201,0.11573333241976798,-0.9755776544411977,10860,,
,,,,19456,,,,273000,,,,364,15.0,14,,,,,,,,,,1.2594068,,,,1.25469459,,0.04681128263473511,9.319375e-05,0.2507161815961202,0.012996482,-0.02937414228663675,0.2,0.03394600749015808,0.14715555526781826,-0.9390978872776031,10890,,
,,,,19503,,,,273750,,,,365,15.0,14,,,,,,,,,,1.375719,,,,1.31781122,,0.04998362064361572,9.3175e-05,0.22415673832098643,0.017464073,-0.031275272186079776,0.2,0.02537618577480316,0.1840888887333373,-0.9395197053750356,10920,,
,,,,19551,,,,274500,,,,366,15.0,14,,,,,,,,,,1.1679312,,,,1.3290175100000001,,-0.12854957580566406,9.315625e-05,0.17291760543982188,0.014990294,-0.028827581829567336,0.2,0.002808511257171631,0.14857777697810282,-0.9348709901173909,10950,,
,,,,,,,,275000,,,,,,,,,,,,,,,,1.4504312,,,,,,-0.024445295333862305,9.313750000000001e-05,0.22837446828683217,0.011599955,-0.02643086155793733,0.2,0.034598059952259064,0.1329333335083599,-0.9641885777314504,10980,15.0,1.6184494256973267
,,,,19604,,,,275250,,,,367,15.05,14,,,,,,,,,,,,,,1.3448408799999998,,,,,,,,,,,,,
,,,,19652,,,,276000,,,,368,15.05,14,,,,,,,,,,1.4463578,,,,1.3666914799999998,,0.07864266633987427,9.311875000000001e-05,0.06310096830129623,0.011116684,-0.02301660134869937,0.2,-0.0433046780526638,0.10599999986588955,-0.955138909816742,11010,,
,,,,19700,,,,276750,,,,369,15.0,14,,,,,,,,,,1.3060489,,,,1.3671406599999998,,-0.013563871383666992,9.310000000000001e-05,0.1887582113345464,0.011042306,-0.02718539819932646,0.2,0.00759405642747879,0.09604444403667003,-0.9812004208564759,11040,,
,,,,19748,,,,277500,,,,370,15.0,14,,,,,,,,,,1.4494525,,,,1.3732227700000001,,0.10665744543075562,9.308125e-05,0.0592580766727527,0.013667286,-0.027113612379464826,0.2,-0.05110901594161987,0.13253333331085743,-0.9417221784591675,11070,,
,,,,19795,,,,278250,,,,371,15.0,14,,,,,,,,,,1.2361381,,,,1.2086674099999999,,-0.014107465744018555,9.30625e-05,0.15069243063529333,0.011601987,-0.02754843250507903,0.2,-0.00796634703874588,0.11960000020141402,-0.9537886003653209,11100,,
,,,,19842,,,,279000,,,,372,15.0,14,,,,,,,,,,1.2021598,,,,1.2634434,,-0.02545320987701416,9.304375000000001e-05,0.2813040534655253,0.016087847,-0.03522907335923779,0.2,0.04723116755485535,0.16493333258355658,-0.9327359179655711,11130,,
,,,,19890,,,,279750,,,,373,15.0,14,,,,,,,,,,1.2922324,,,,1.34884017,,0.04385620355606079,9.3025e-05,0.16356107344230017,0.022974912,-0.034856466456482,0.2,-0.012440197169780731,0.183911109653612,-0.9637044966220856,11160,,
,,,,,,,,280000,,,,,,,,,,,,,,,,,,,,,,-0.021955013275146484,9.300625e-05,0.19864218483368556,0.016607199,-0.029115782432196015,0.2,0.016752980649471283,0.15355555683684846,-0.9724168996016185,11190,15.0,1.419550323486328
,,,,19942,,,,280500,,,,374,15.05,14,,,,,,,,,,1.3329436,,,,1.3753361100000003,,,,,,,,,,,,,
,,,,19990,,,,281250,,,,375,15.05,14,,,,,,,,,,1.3119957,,,,1.28693072,,-0.03606891632080078,9.29875e-05,0.10881932626167932,0.017219855,-0.026698413198441292,0.2,-0.026867125183343887,0.17342222220419595,-1.0073849280675253,11220,,
,,,,20037,,,,282000,,,,376,15.0,14,,,,,,,,,,1.1874094,,,,1.1861868,,-0.00028228759765625,9.296875e-05,0.27326438774665196,0.011129387,-0.02500831919442863,0.2,0.0490327924489975,0.12364444302705427,-0.9929920395215353,11250,,
,,,,20085,,,,282750,,,,377,15.0,14,,,,,,,,,,1.382698,,,,1.28431144,,-0.021846890449523926,9.295000000000001e-05,0.27408108711242674,0.01525021,-0.03278631604943006,0.2,0.04605640470981598,0.1681333321922769,-0.971685657898585,11280,,
,,,,20132,,,,283500,,,,378,15.0,14,,,,,,,,,,1.2497567,,,,1.29595853,,0.1361854076385498,9.293125000000001e-05,0.18995710015296935,0.011735955,-0.031747944305278365,0.2,0.0044855996966362,0.15911111030727626,-0.9814660052458445,11310,,
,,,,20179,,,,284250,,,,379,15.0,14,,,,,,,,,,1.3416449,,,,1.3531900600000002,,-0.051354408264160156,9.29125e-05,0.19117350578308107,0.013505829,-0.029574437903023002,0.2,0.005424760282039642,0.14844444436021148,-0.9760564307371775,11340,,
,,,,,,,,285000,,,,,,,,,,,,,,,,1.4048779,,,,,,-0.010896682739257812,9.289375e-05,0.07202113618453344,0.017974207,-0.03125910612374749,0.2,-0.04949679598212242,0.16351111078013977,-0.975800242026647,11370,15.0,1.4165583491325378
,,,,20234,,,,285000,,,,380,15.0,14,,,,,,,,,,,,,,1.38411532,,,,,,,,,,,,,
,,,,20283,,,,285750,,,,381,15.05,14,,,,,,,,,,1.2913203,,,,1.31610858,,-0.010191559791564941,9.287500000000001e-05,0.10066269064942995,0.015163682,-0.03455640154545092,0.2,-0.04348406940698624,0.13804444409906863,-0.9500513335069021,11400,,
,,,,20334,,,,286500,,,,382,15.05,14,,,,,,,,,,1.2489237,,,,1.25474605,,0.01690995693206787,9.285625e-05,0.21862214157978693,0.019850057,-0.03419095588585155,0.2,0.01997026801109314,0.17404444551405807,-0.9990646044413248,11430,,
,,,,20383,,,,287250,,,,383,15.0,14,,,,,,,,,,1.2822852,,,,1.26063388,,0.0041893720626831055,9.28375e-05,0.19477796653906504,0.01427428,-0.03255681737139824,0.2,0.007743090391159058,0.11995555657582978,-0.9820697049299876,11460,,
,,,,20433,,,,288000,,,,384,15.0,14,,,,,,,,,,1.2940552,,,,1.3298208599999999,,-0.05867767333984375,9.281875e-05,0.1820510615905126,0.01836084,-0.03183324529657968,0.2,0.00283629447221756,0.17417777768957118,-0.9797674596309662,11490,,
,,,,20482,,,,288750,,,,385,15.0,14,,,,,,,,,,1.4370457,,,,1.3909437299999998,,0.0435636043548584,9.28e-05,0.1314571388065815,0.0155079765,-0.0301945341616662,0.2,-0.019942324608564377,0.11773333313564459,-0.9809698760509491,11520,,
,,,,20531,,,,289500,,,,386,15.0,14,,,,,,,,,,1.2986848,,,,1.38828009,,-0.002776622772216797,9.278125000000001e-05,0.0674502200136582,0.0158534,-0.03219049953028765,0.2,-0.0525735504925251,0.15240000007518878,-0.9484659194946289,11550,,
,,,,,,,,290000,,,,,,,,,,,,,,,,1.4174305,,,,,,0.06398224830627441,9.276250000000001e-05,0.19630155861377716,0.011165935,-0.03104312664603608,0.2,0.007552571594715118,0.1388444449597349,-0.9479244371255239,11580,15.0,1.6250303745269776
,,,,20585,,,,290250,,,,387,15.05,14,,,,,,,,,,,,,,1.3801978999999998,,,,,,,,,,,,,
,,,,20633,,,,291000,,,,388,15.05,14,,,,,,,,,,1.3742138,,,,1.3839898699999997,,-0.05200660228729248,9.274375000000001e-05,0.0772901030878226,0.013419946,-0.028863167094729025,0.2,-0.04807828366756439,0.15404444383457302,-0.9840267439683278,11610,,
,,,,20682,,,,291750,,,,389,15.0,14,,,,,,,,,,1.4531999,,,,1.42399321,,-0.0025862455368041992,9.2725e-05,0.16801387866338094,0.011848892,-0.024543490127411978,0.2,0.002801463007926941,0.12960000094026328,-0.9474946975708007,11640,,
,,,,20730,,,,292500,,,,390,15.0,14,,,,,,,,,,1.4279283,,,,1.4884011999999998,,-0.037773966789245605,9.270625000000001e-05,0.049419090151786804,0.01039159,-0.028619010772162844,0.2,-0.056697357445955276,0.15751111159722012,-0.9713388383388519,11670,,
,,,,20778,,,,293250,,,,391,15.0,14,,,,,,,,,,1.4783766,,,,1.4119306900000002,,0.1028706431388855,9.26875e-05,0.057619266336162885,0.014515329,-0.030274188239727585,0.2,-0.0523923821747303,0.14542222244975467,-0.9680172542730967,11700,,
,,,,20827,,,,294000,,,,392,15.0,14,,,,,,,,,,1.3231137,,,,1.2962609799999998,,-0.021805882453918457,9.266875e-05,0.1359289328257243,0.0113490075,-0.028435693085400615,0.2,-0.012460514903068542,0.1082666660969456,-0.958368307352066,11730,,
,,,,20875,,,,294750,,,,393,15.0,14,,,,,,,,,,1.2497697,,,,1.3680621199999998,,0.010694324970245361,9.265e-05,0.19543037513891856,0.011569499,-0.02786299297200105,0.2,0.016629450023174286,0.09404444419778883,-0.931122463941574,11760,,
,,,,,,,,295000,,,,,,,,,,,,,,,,,,,,,,0.04488325119018555,9.263125e-05,0.09079147030909857,0.013351762,-0.022966698677434276,0.2,-0.026995189487934113,0.15244444399916876,-0.969662853082021,11790,15.0,1.4110426306724548
,,,,20928,,,,295500,,,,394,15.05,14,,,,,,,,,,1.589514,,,,1.47119834,,,,,,,,,,,,,
,,,,20976,,,,296250,,,,395,15.05,14,,,,,,,,,,1.4035668,,,,1.4345135500000004,,0.038960039615631104,9.261250000000001e-05,0.13914139394958813,0.016930616,-0.024988211972266437,0.2,-0.008145611733198166,0.1655555562271426,-0.9634240170319875,11820,,
,,,,21025,,,,297000,,,,396,15.0,14,,,,,,,,,,1.3138564,,,,1.36054122,,0.04455012083053589,9.259375000000001e-05,0.07278772269686064,0.016359966,-0.03202390658212823,0.2,-0.04625299945473671,0.16844444343199333,-0.9722393989562989,11850,,
,,,,21073,,,,297750,,,,397,15.0,14,,,,,,,,,,1.3896176,,,,1.33662745,,0.0262565016746521,9.257500000000001e-05,0.13606365745266277,0.011487178,-0.029081854539706065,0.2,-0.019515078514814377,0.12680000110218922,-0.9872025350729624,11880,,
,,,,21122,,,,298500,,,,398,15.0,14,,,,,,,,,,1.384621,,,,1.4291228300000003,,0.06423676013946533,9.255625e-05,0.11817501733700435,0.012509766,-0.028393185154514174,0.2,-0.02798747643828392,0.1453777785723408,-0.9515712877114614,11910,,
,,,,21170,,,,299250,,,,399,15.0,14,,,,,,,,,,1.4607298,,,,1.3959093300000003,,-0.06842172145843506,9.25375e-05,0.09843536838889122,0.0148348715,-0.026290165724574283,0.2,-0.02955947071313858,0.1488888903753832,-1.025670341650645,11940,,
,,,,,,,,300000,,,,,,,,,,,,,,,,1.3201541,,,,,,-0.025495171546936035,9.251875e-05,0.21956743349631627,0.018352343,-0.03564293778393832,0.2,0.017895467579364777,0.1653333328353862,-1.018737155199051,11970,15.0,1.623766255378723
